  0.140000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
  0.140860860861E+01  0.407318175863E-15  0.629506789255E-15 -0.579258071811E-14  0.541560978400E-14 -0.344723591665E-14 -0.432588952888E-15 -0.349732333435E-14  0.213514975382E-13 -0.720958143170E-13  0.179520943031E-12 -0.371705036889E-12  0.675588837053E-12 -0.110988546820E-11  0.166303177090E-11 -0.225289633060E-11
  0.141721721722E+01  0.622088471423E-15 -0.247821505887E-14 -0.174316114767E-15 -0.151855574920E-14  0.842344560486E-15 -0.196846905961E-14  0.188540248786E-14 -0.923341391853E-14  0.283010553591E-13 -0.668565726224E-13  0.134906907665E-12 -0.243557181198E-12  0.399089587320E-12 -0.598363771244E-12  0.813821223320E-12
  0.142582582583E+01 -0.254190341972E-15 -0.324690513717E-14  0.359777355048E-14 -0.610966318996E-14  0.361759134817E-14 -0.309061194043E-14  0.632358066666E-14 -0.289711000509E-13  0.889113283920E-13 -0.211911024830E-12  0.429817118380E-12 -0.775575542418E-12  0.127056172140E-11 -0.190402110824E-11  0.258577322837E-11
  0.143443443443E+01 -0.116645151172E-14  0.572713703165E-15 -0.563434072749E-14  0.292460253694E-14 -0.181989143942E-14 -0.425472742705E-14  0.411343923836E-14  0.345119800537E-14 -0.336686930689E-13  0.103739524838E-12 -0.233059227323E-12  0.437484185847E-12 -0.727113081001E-12  0.108922503146E-11 -0.146443152625E-11
  0.144304304304E+01  0.253870112135E-16  0.822516680896E-15 -0.115589369750E-13  0.704497726839E-14 -0.284279270760E-14 -0.943672500604E-14  0.131258474791E-13 -0.321156133657E-14 -0.463615836270E-13  0.164801428013E-12 -0.386299283561E-12  0.736641065032E-12 -0.123026817370E-11  0.184141043482E-11 -0.246627071837E-11
  0.145165165165E+01  0.339564072749E-14 -0.649762065470E-14 -0.295680371310E-14 -0.708553118863E-14  0.101689654184E-13 -0.236756173395E-13  0.519117053754E-13 -0.122485487802E-12  0.268741289664E-12 -0.543174814959E-12  0.100955156385E-11 -0.174706966692E-11  0.281765410906E-11 -0.422362629780E-11  0.578900757357E-11
  0.146026026026E+01  0.554070269286E-14 -0.123340401006E-13  0.387963718459E-14 -0.238306178219E-13  0.296044077490E-13 -0.542934690484E-13  0.129747171304E-12 -0.320532143812E-12  0.732457097945E-12 -0.151682742339E-11  0.286074231288E-11 -0.497822680134E-11  0.803778324068E-11 -0.120259680550E-10  0.164220512945E-10
  0.146886886887E+01  0.336486498578E-14 -0.747908392033E-14 -0.111710959108E-13 -0.249543680737E-13  0.507135081637E-13 -0.122839694061E-12  0.284381889116E-12 -0.612143234310E-12  0.123683361621E-11 -0.234809759659E-11  0.419520685964E-11 -0.707765455079E-11  0.112589123232E-10 -0.167721726240E-10  0.229469947624E-10
  0.147747747748E+01 -0.107366061298E-14 -0.638172506333E-15 -0.363547471106E-13 -0.294566291952E-13  0.102229154082E-12 -0.284076242593E-12  0.641955129708E-12 -0.129933522016E-11  0.245226771364E-11 -0.439539681082E-11  0.753831801744E-11 -0.123911950467E-10  0.194357592611E-10 -0.287902443864E-10  0.393785330580E-10
  0.148608608609E+01 -0.240972425268E-14 -0.134600225859E-13 -0.334478854156E-13 -0.913864746997E-13  0.257447795403E-12 -0.665083942337E-12  0.150240555023E-11 -0.312059284944E-11  0.605882762271E-11 -0.111166215315E-10  0.193741824029E-10 -0.321196463236E-10  0.505084357646E-10 -0.746947451820E-10  0.101755622206E-09
  0.149469469469E+01 -0.259733074013E-15 -0.532901244575E-13  0.170087360023E-13 -0.257343973872E-12  0.627843464461E-12 -0.152767962526E-11  0.345778249242E-11 -0.732983856099E-11  0.145467507922E-10 -0.271584575859E-10  0.478712309172E-10 -0.798193779738E-10  0.125697754963E-09 -0.185612091557E-09  0.252063856850E-09
  0.150330330330E+01 -0.248329861684E-14 -0.101996265591E-12  0.999829002217E-13 -0.565262224733E-12  0.141216088364E-11 -0.342484824217E-11  0.772704456724E-11 -0.163033609258E-10  0.322114174468E-10 -0.598902553309E-10  0.105163691847E-09 -0.174719230898E-09  0.274227014387E-09 -0.403698142251E-09  0.546738790391E-09
  0.151191191191E+01 -0.136382066200E-13 -0.152723085649E-12  0.237868660930E-12 -0.116054801298E-11  0.309070375783E-11 -0.758515064410E-11  0.170228952034E-10 -0.354955615117E-10  0.692926385210E-10 -0.127496377148E-09  0.221998332410E-09 -0.366400280255E-09  0.572146135262E-09 -0.838968859111E-09  0.113285114695E-08
  0.152052052052E+01 -0.200934457371E-13 -0.258880929973E-12  0.590067317684E-12 -0.246538017187E-11  0.672626142973E-11 -0.165257387734E-10  0.369226118608E-10 -0.764659643739E-10  0.148257357867E-09 -0.271080283889E-09  0.469413152137E-09 -0.771051741429E-09  0.119906109331E-08 -0.175202023429E-08  0.235869111049E-08
  0.152912912913E+01  0.860961715758E-14 -0.540329744853E-12  0.151087248903E-11 -0.540360636207E-11  0.146164204447E-10 -0.356400459225E-10  0.793094289211E-10 -0.163727985404E-09  0.316544759039E-09 -0.577074174357E-09  0.996169555520E-09 -0.163098428163E-08  0.252802035532E-08 -0.368202022972E-08  0.494229724646E-08
  0.153773773774E+01  0.103269739338E-12 -0.115056859840E-11  0.357440973666E-11 -0.116995689079E-10  0.313357238060E-10 -0.758429509028E-10  0.168061432697E-09 -0.345782327674E-09  0.666475768897E-09 -0.121122994164E-08  0.208411873230E-08 -0.340091354027E-08  0.525388914558E-08 -0.762755220878E-08  0.102078555647E-07
  0.154634634635E+01  0.300247484915E-12 -0.232546020605E-11  0.781838367644E-11 -0.247116832435E-10  0.660280134768E-10 -0.159029604535E-09  0.350760713072E-09 -0.718290063426E-09  0.137818612382E-08 -0.249374469879E-08  0.427298763703E-08 -0.694509600028E-08  0.106890457613E-07 -0.154646938302E-07  0.206324565408E-07
  0.155495495495E+01  0.705680036913E-12 -0.464758998637E-11  0.165425570143E-10 -0.515701154565E-10  0.137674958076E-09 -0.330171908581E-09  0.724609009039E-09 -0.147600724057E-08  0.281736238029E-08 -0.507270154796E-08  0.865161497882E-08 -0.140008732670E-07  0.214618247719E-07 -0.309366800315E-07  0.411410162283E-07
  0.156356356356E+01  0.158706274202E-11 -0.943481701205E-11  0.345103324175E-10 -0.106438738898E-09  0.283171095326E-09 -0.675820616955E-09  0.147586239332E-08 -0.299132197475E-08  0.568212464850E-08 -0.101832164022E-07  0.172908128627E-07 -0.278643772800E-07  0.425453375089E-07 -0.611062534314E-07  0.810004898832E-07
  0.157217217217E+01  0.349837566199E-11 -0.194166323051E-10  0.714624489683E-10 -0.218069509532E-09  0.576840876279E-09 -0.136912700551E-08  0.297472075975E-08 -0.599981569558E-08  0.113432904942E-07 -0.202366724602E-07  0.342113035126E-07 -0.549017678247E-07  0.834968511078E-07 -0.119483744528E-06  0.157864199880E-06
  0.158078078078E+01  0.744723546655E-11 -0.397334562035E-10  0.146049908765E-09 -0.441929458247E-09  0.116206104505E-08 -0.274283163606E-08  0.592860928360E-08 -0.118984239329E-07  0.223879739733E-07 -0.397568323972E-07  0.669135812920E-07 -0.106926782747E-06  0.161966488232E-06 -0.230910726975E-06  0.304066853145E-06
  0.158938938939E+01  0.153192957817E-10 -0.801264370634E-10  0.293754870737E-09 -0.883487105618E-09  0.231042003106E-08 -0.542379116863E-08  0.116620544638E-07 -0.232860824374E-07  0.435993285709E-07 -0.770570881829E-07  0.129102541187E-06 -0.205409015746E-06  0.309869107329E-06 -0.440098255446E-06  0.577567780492E-06
  0.159799799800E+01  0.309217122143E-10 -0.159949915156E-09  0.584155730192E-09 -0.174744751751E-08  0.454463415180E-08 -0.106096748891E-07  0.226887262848E-07 -0.450637176887E-07  0.839420186338E-07 -0.147626190843E-06  0.246165235022E-06 -0.389898805248E-06  0.585686818330E-06 -0.828573007807E-06  0.108358176303E-05
  0.160660660661E+01  0.614880663040E-10 -0.315387610165E-09  0.114570715269E-08 -0.340810014863E-08  0.881324257371E-08 -0.204599850481E-07  0.435151487793E-07 -0.859708416166E-07  0.159320206649E-06 -0.278805791248E-06  0.462699137792E-06 -0.729548097944E-06  0.109121306528E-05 -0.153764039332E-05  0.200377493600E-05
  0.161521521522E+01  0.120725249965E-09 -0.614373538359E-09  0.221751194470E-08 -0.655627233138E-08  0.168528761640E-07 -0.388976618287E-07  0.822660557069E-07 -0.161648386217E-06  0.297995147568E-06 -0.518847389191E-06  0.856886818233E-06 -0.134481601987E-05  0.200270056206E-05 -0.281059856331E-05  0.364936800762E-05
  0.162382382382E+01  0.233463960659E-09 -0.117947797775E-08  0.422887035759E-08 -0.124248555879E-07  0.317424255564E-07 -0.728298614811E-07  0.153147043972E-06 -0.299254236528E-06  0.548704169586E-06 -0.950410605964E-06  0.156180335260E-05 -0.243947250482E-05  0.361655287131E-05 -0.505436427605E-05  0.653831743652E-05
  0.163243243243E+01  0.443687302945E-09 -0.222643748015E-08  0.793041830219E-08 -0.231542432396E-07  0.587880185993E-07 -0.134072486323E-06  0.280280987247E-06 -0.544572763057E-06  0.993031182427E-06 -0.171091290370E-05  0.279720872628E-05 -0.434787396256E-05  0.641617298976E-05 -0.892881923040E-05  0.115062950521E-04
  0.164104104104E+01  0.830273333828E-09 -0.413823265363E-08  0.146419962433E-07 -0.424732828731E-07  0.107151988262E-06 -0.242853828338E-06  0.504620627727E-06 -0.974698157999E-06  0.176726072837E-05 -0.302813303550E-05  0.492463834321E-05 -0.761610777043E-05  0.111856400599E-04 -0.154973940267E-04  0.198921968806E-04
  0.164964964965E+01  0.152889140638E-08 -0.756753485142E-08  0.265934001279E-07 -0.766297968019E-07  0.192065480000E-06 -0.432545153934E-06  0.893227038201E-06 -0.171496050389E-05  0.309137790423E-05 -0.526719618617E-05  0.851971627184E-05 -0.131079551102E-04  0.191574226508E-04 -0.264218340230E-04  0.337770758063E-04
  0.165825825826E+01  0.277578790100E-08 -0.136400966690E-07  0.475947722137E-07 -0.136202166382E-06  0.339086223718E-06 -0.758653053322E-06  0.155668797408E-05 -0.297030622908E-05  0.532217415520E-05 -0.901558302660E-05  0.145014665499E-04 -0.221922512326E-04  0.322707757317E-04 -0.442995141278E-04  0.563942388749E-04
  0.166686686687E+01  0.497396588302E-08 -0.242611391017E-07  0.840425439363E-07 -0.238805877602E-06  0.590429723448E-06 -0.131212469327E-05  0.267475985854E-05 -0.507125803608E-05  0.903062963981E-05 -0.152063741831E-04  0.243188559741E-04 -0.370118616157E-04  0.535409694410E-04 -0.731433134858E-04  0.927103271050E-04
  0.167547547548E+01  0.880192237306E-08 -0.426114868868E-07  0.146526419653E-06 -0.413362377805E-06  0.101483533591E-05 -0.223984415881E-05  0.453543195083E-05 -0.854318191556E-05  0.151173217926E-04 -0.253001935495E-04  0.402234717014E-04 -0.608731170512E-04  0.875890129892E-04 -0.119064201590E-03  0.150245463449E-03
  0.168408408408E+01  0.154179978211E-07 -0.740689729610E-07  0.252780384152E-06 -0.707854044385E-06  0.172530408677E-05 -0.378111114586E-05  0.760376437949E-05 -0.142271565554E-04  0.250118633003E-04 -0.415966122219E-04  0.657317993536E-04 -0.988998844801E-04  0.141523282541E-03 -0.191397446106E-03  0.240415649365E-03
  0.169269269269E+01  0.267358057062E-07 -0.127441521242E-06  0.431604099940E-06 -0.119955695023E-05  0.290234087125E-05 -0.631510924885E-05  0.126108502672E-04 -0.234351164171E-04  0.409271706020E-04 -0.676285252685E-04  0.106206837069E-03 -0.158851197265E-03  0.226034737248E-03 -0.304093339393E-03  0.380181386111E-03
  0.170130130130E+01  0.459359077718E-07 -0.217221420888E-06  0.729914875347E-06 -0.201313453548E-05  0.483434804052E-05 -0.104419661788E-04  0.207030514488E-04 -0.382054617937E-04  0.662708476212E-04 -0.108788655568E-03  0.169765245864E-03 -0.252373388630E-03  0.357044082839E-03 -0.477772401264E-03  0.594444311103E-03
  0.170990990991E+01  0.782132185116E-07 -0.366855983878E-06  0.122290772298E-05 -0.334651669474E-05  0.797496472055E-05 -0.170969235892E-04  0.336504998675E-04 -0.616572172458E-04  0.106210307646E-03 -0.173182630999E-03  0.268501442842E-03 -0.396674164926E-03  0.557883515042E-03 -0.742422450868E-03  0.919164544735E-03
  0.171851851852E+01  0.131887905403E-06 -0.613532620268E-06  0.202868851583E-05 -0.550759731452E-05  0.130231287711E-04 -0.277073116438E-04  0.541293838360E-04 -0.984621626846E-04  0.168414528398E-03 -0.272731344552E-03  0.420044762790E-03 -0.616618966902E-03  0.861986444940E-03 -0.114067320255E-02  0.140509130307E-02
  0.172712712713E+01  0.220311835142E-06 -0.101626744704E-05  0.333263097081E-05 -0.897436415948E-05  0.210521665885E-04 -0.444415051216E-04  0.861620928130E-04 -0.155568160121E-03  0.264169949666E-03 -0.424798308585E-03  0.649813579160E-03 -0.947704647017E-03  0.131662405681E-02 -0.173225026217E-02  0.212273358893E-02
  0.173573573574E+01  0.364329909958E-06 -0.166626035150E-05  0.541829429899E-05 -0.144705721214E-04  0.336708455420E-04 -0.705167915845E-04  0.135656646838E-03 -0.243077542179E-03  0.409722899075E-03 -0.654128521105E-03  0.993674295783E-03 -0.143953145960E-02  0.198722236978E-02 -0.259906660029E-02  0.316798338668E-02
  0.174434434434E+01  0.596465093691E-06 -0.270416089111E-05  0.871795965019E-05 -0.230869511743E-04  0.532760440025E-04 -0.110672236205E-03  0.211217390864E-03 -0.375538016376E-03  0.628207482850E-03 -0.995567326622E-03  0.150157907535E-02 -0.216043298809E-02  0.296296882445E-02 -0.385165870931E-02  0.466903654282E-02
  0.175295295295E+01  0.966797989139E-06 -0.434411109968E-05  0.138823565017E-04 -0.364468400435E-04  0.833945759198E-04 -0.171801680842E-03  0.325218235030E-03 -0.573631672758E-03  0.952136748535E-03 -0.149752720337E-02  0.224213860753E-02 -0.320320770209E-02  0.436363976708E-02 -0.563688861325E-02  0.679452697121E-02
  0.176156156156E+01  0.155123465764E-05 -0.690700039064E-05  0.218755138702E-04 -0.569277501163E-04  0.129132721429E-03 -0.263771884621E-03  0.495165380434E-03 -0.866280665341E-03  0.142644995425E-02 -0.222614500875E-02  0.330799196173E-02 -0.469170165693E-02  0.634725832348E-02 -0.814636815516E-02  0.976219466795E-02
  0.177017017017E+01  0.246491157190E-05 -0.108734606110E-04  0.341232296907E-04 -0.880017562637E-04  0.197853462628E-03 -0.400629937093E-03  0.745664926025E-03 -0.129361725670E-02  0.211270352395E-02 -0.327084414361E-02  0.482277610344E-02 -0.678906735136E-02  0.911934226159E-02 -0.116262030642E-01  0.138484430400E-01
  0.177877877878E+01  0.387893707892E-05 -0.169494061331E-04  0.526948466429E-04 -0.134647934252E-03  0.299988223268E-03 -0.602034117385E-03  0.111072668851E-02 -0.191041675303E-02  0.309384769112E-02 -0.475057664212E-02  0.694881253906E-02 -0.970669280899E-02  0.129426726503E-01 -0.163870063780E-01  0.193978467852E-01
  0.178738738739E+01  0.604666324050E-05 -0.261664107569E-04  0.805746818183E-04 -0.203952062866E-03  0.450184451195E-03 -0.895216884930E-03  0.163682377938E-02 -0.279049688246E-02  0.448010864384E-02 -0.682116753034E-02  0.989568006883E-02 -0.137135339889E-01  0.181467015206E-01 -0.228125584283E-01  0.268302540977E-01
  0.179599599600E+01  0.933915735710E-05 -0.400156047700E-04  0.122019427806E-03 -0.305885236156E-03  0.668772742774E-03 -0.131745177816E-02  0.238666376112E-02 -0.403202039774E-02  0.641589298560E-02 -0.968366075220E-02  0.139295621418E-01 -0.191457393789E-01  0.251365024890E-01 -0.313670483287E-01  0.366454613326E-01
  0.180460460460E+01  0.142918197882E-04 -0.606201158459E-04  0.183008802083E-03 -0.454263964382E-03  0.983533314024E-03 -0.191894759345E-02  0.344348716033E-02 -0.576334284666E-02  0.908710907162E-02 -0.135927459534E-01  0.193820871151E-01 -0.264149177267E-01  0.343992956223E-01 -0.425987189179E-01  0.494232474451E-01
  0.181321321321E+01  0.216743863893E-04 -0.909878543700E-04  0.271889090597E-03 -0.668082189499E-03  0.143206849740E-02 -0.276659312000E-02  0.491638863782E-02 -0.814986687924E-02  0.127291578307E-01 -0.188650725218E-01  0.266577447095E-01 -0.360131338043E-01  0.465054186960E-01 -0.571355015920E-01  0.658132545009E-01
  0.182182182182E+01  0.325751082408E-04 -0.135311662277E-03  0.400126890973E-03 -0.973048139413E-03  0.206449423768E-02 -0.394812292097E-02  0.694609768362E-02 -0.114012653745E-01  0.176350041030E-01 -0.258871024690E-01  0.362400203925E-01 -0.485155423532E-01  0.621056796104E-01 -0.756757564352E-01  0.865189436213E-01
  0.183043043043E+01  0.485218965349E-04 -0.199387851890E-03  0.583324620802E-03 -0.140357704863E-02  0.294677986308E-02 -0.557702238148E-02  0.971134934951E-02 -0.157787514622E-01  0.241622250860E-01 -0.351202726974E-01  0.486926001925E-01 -0.645754318023E-01  0.819183198776E-01 -0.989661059888E-01  0.112266982260E+00
  0.183903903904E+01  0.716385850040E-04 -0.291146750661E-03  0.842482471352E-03 -0.200521044190E-02  0.416468923796E-02 -0.779810841769E-02  0.134357734107E-01 -0.216023350199E-01  0.327390172556E-01 -0.471035301701E-01  0.646558371412E-01 -0.849120397305E-01  0.106706152333E+00 -0.127767131760E+00  0.143762999435E+00
  0.184764764765E+01  0.104838780305E-03 -0.421294531794E-03  0.120548323259E-02 -0.283737370055E-02  0.582810513390E-02 -0.107933597899E-01  0.183946010473E-01 -0.292570679160E-01  0.438679262926E-01 -0.624519343910E-01  0.848373868902E-01 -0.110290636652E+00  0.137244366708E+00 -0.162808758582E+00  0.181636958598E+00
  0.185625625626E+01  0.152096713096E-03 -0.604180630204E-03  0.170902232278E-02 -0.397679380103E-02  0.807606643607E-02 -0.147881275676E-01  0.249207936638E-01 -0.391969421617E-01  0.581245918101E-01 -0.818468952210E-01  0.109990691358E+00 -0.141486776354E+00  0.174269550411E+00 -0.204725260375E+00  0.226368431069E+00
